Year,Optimal_biomass,Treatment,SLR_100,dzdt mm/yr,Standing Bio g/m2,Fractional Ind Time,Susp Org Input mm cm-2 y-1,Depth rel to MHW,Cquest   g C m-2 y-1,totBGB (kg/m2),MSL (cm NAVD) 10 ,SLR mm/y,marshE cm NAVD,Marsh E rel MSL (cm),pedonD,Inorg mm yr-1,Tot Live BG BIO kg/m2,Org Vol Fraction,top level root vol mm/cm2,Root Mort kg m-2 y-1,Sum Org Vol cm3, Sum Mineral (cm3) ,Cum Change Org Vol mm/cm2,Cum Change Min Vol mm/cm2,delta (mm) Marsh Elevation
86,2000,None,60 cm 100 y-1,4.42,1929,0.34,0,51.95,106.09,95,53.23,7.94,77.73,24.5,128.57,2.02,3.9,0.87,4.6069,22.7,111.9,16.64,192.2,107.1,33.9
87,2000,None,60 cm 100 y-1,4.45,1931,0.34,0,52.3,106.23,95,54.03,8,78.17,24.14,129.02,2.05,3.9,0.87,4.6814,22.7,112.2,16.84,194.6,109.1,34.4
88,2000,None,60 cm 100 y-1,4.48,1934,0.35,0,52.66,106.37,96,54.83,8.05,78.62,23.79,129.46,2.08,3.9,0.87,4.7565,22.8,112.4,17.05,197,111.2,34.8
89,2000,None,60 cm 100 y-1,4.51,1937,0.35,0,53.02,106.51,96,55.64,8.1,79.07,23.43,129.91,2.11,3.9,0.87,4.8322,22.8,112.7,17.26,199.4,113.3,35.3
90,2000,None,60 cm 100 y-1,4.54,1939,0.35,0,53.38,106.65,96,56.45,8.15,79.52,23.07,130.37,2.14,3.9,0.87,4.9085,22.8,112.9,17.47,201.8,115.4,35.7
91,2000,None,60 cm 100 y-1,4.57,1942,0.35,0,53.75,106.79,96,57.27,8.21,79.98,22.71,130.82,2.16,3.9,0.86,4.9853,22.8,113.1,17.69,204.2,117.6,36.2
92,2000,None,60 cm 100 y-1,4.6,1944,0.36,0,54.11,106.92,96,58.09,8.26,80.44,22.35,131.28,2.19,3.9,0.86,5.0627,22.9,113.4,17.91,206.6,119.8,36.6
93,2000,None,60 cm 100 y-1,4.62,1946,0.36,0,54.48,107.06,97,58.92,8.31,80.9,21.98,131.75,2.22,3.9,0.86,5.1261,22.9,113.6,18.13,209,122,37.1
94,2000,None,60 cm 100 y-1,4.63,1949,0.36,0,54.85,107.19,97,59.75,8.36,81.36,21.61,132.21,2.23,3.9,0.86,5.177,22.9,113.9,18.36,211.4,124.3,37.6
95,2000,None,60 cm 100 y-1,4.65,1951,0.36,0,55.23,107.32,97,60.59,8.42,81.83,21.24,132.67,2.25,3.9,0.86,5.228,23,114.1,18.58,213.8,126.5,38
96,2000,None,60 cm 100 y-1,4.66,1954,0.37,0,55.61,107.44,97,61.44,8.47,82.3,20.86,133.14,2.26,3.9,0.86,5.2792,23,114.3,18.81,216.2,128.8,38.5
97,2000,None,60 cm 100 y-1,4.68,1956,0.37,0,55.99,107.57,97,62.29,8.52,82.76,20.48,133.61,2.28,3.9,0.86,5.3306,23,114.6,19.03,218.6,131,39
98,2000,None,60 cm 100 y-1,4.7,1958,0.37,0,56.38,107.69,98,63.14,8.57,83.23,20.09,134.08,2.29,3.9,0.86,5.382,23,114.8,19.26,221,133.3,39.4
99,2000,None,60 cm 100 y-1,4.71,1960,0.37,0,56.77,107.82,98,64,8.63,83.7,19.7,134.55,2.31,3.9,0.86,5.4335,23.1,115.1,19.49,223.4,135.6,39.9
100,2000,None,60 cm 100 y-1,4.73,1962,0.38,0,57.16,107.93,98,64.87,8.68,84.18,19.31,135.02,2.33,3.9,0.85,5.4851,23.1,115.3,19.73,225.8,138,40.4
1,2000,None,122 cm 100 y-1,3.16,1715,0.22,0,32.9,94.34,79,4.7,3.67,48.12,43.42,98.96,2.36,3.4,0.94,1.3454,20.2,93,6.01,2.3,0.8,4.3
2,2000,None,122 cm 100 y-1,2.9,1716,0.22,0,32.96,94.39,79,5.07,3.84,48.41,43.33,99.25,0.81,3.4,0.94,1.3523,20.2,93.2,6.09,4.4,1.6,4.6
3,2000,None,122 cm 100 y-1,2.91,1718,0.22,0,33.06,94.48,79,5.47,4.02,48.7,43.23,99.54,0.82,3.4,0.94,1.3644,20.2,93.4,6.17,6.5,2.4,4.9
4,2000,None,122 cm 100 y-1,2.92,1720,0.22,0,33.18,94.58,80,5.88,4.2,48.99,43.11,99.84,0.83,3.4,0.94,1.3786,20.2,93.6,6.26,8.6,3.3,5.2
5,2000,None,122 cm 100 y-1,2.93,1722,0.22,0,33.32,94.69,80,6.31,4.38,49.28,42.98,100.13,0.83,3.4,0.94,1.3948,20.3,93.8,6.34,10.7,4.1,5.5
6,2000,None,122 cm 100 y-1,2.95,1724,0.22,0,33.47,94.81,80,6.75,4.56,49.58,42.82,100.42,0.84,3.4,0.94,1.4131,20.3,94,6.42,12.8,4.9,5.8
7,2000,None,122 cm 100 y-1,2.97,1726,0.22,0,33.64,94.95,80,7.22,4.73,49.87,42.66,100.72,0.85,3.5,0.94,1.4336,20.3,94.2,6.51,15,5.8,6.1
8,2000,None,122 cm 100 y-1,2.99,1729,0.22,0,33.83,95.1,80,7.7,4.91,50.17,42.47,101.02,0.86,3.5,0.93,1.4561,20.3,94.4,6.59,17.1,6.6,6.4
9,2000,None,122 cm 100 y-1,3.01,1732,0.22,0,34.03,95.26,80,8.2,5.09,50.48,42.28,101.32,0.87,3.5,0.93,1.4809,20.4,94.6,6.68,19.2,7.5,6.7
10,2000,None,122 cm 100 y-1,3.04,1735,0.23,0,34.24,95.43,81,8.72,5.27,50.78,42.06,101.63,0.88,3.5,0.93,1.5078,20.4,94.9,6.77,21.4,8.4,7
11,2000,None,122 cm 100 y-1,3.06,1738,0.23,0,34.47,95.61,81,9.25,5.44,51.08,41.83,101.93,0.89,3.5,0.93,1.537,20.5,95.1,6.86,23.6,9.3,7.3
12,2000,None,122 cm 100 y-1,3.08,1742,0.23,0,34.72,95.81,81,9.81,5.62,51.39,41.59,102.24,0.9,3.5,0.93,1.5685,20.5,95.3,6.95,25.7,10.2,7.6
13,2000,None,122 cm 100 y-1,3.11,1746,0.23,0,34.98,96.01,81,10.38,5.8,51.7,41.33,102.55,0.92,3.5,0.93,1.6025,20.5,95.5,7.04,27.9,11.1,7.9
14,2000,None,122 cm 100 y-1,3.14,1750,0.23,0,35.26,96.23,81,10.97,5.98,52.02,41.05,102.86,0.93,3.5,0.93,1.6388,20.6,95.7,7.13,30.1,12,8.2
15,2000,None,122 cm 100 y-1,3.16,1754,0.23,0,35.56,96.45,82,11.57,6.16,52.33,40.76,103.18,0.95,3.5,0.93,1.6777,20.6,96,7.23,32.4,13,8.5
16,2000,None,122 cm 100 y-1,3.19,1758,0.24,0,35.86,96.69,82,12.2,6.33,52.65,40.46,103.5,0.96,3.5,0.93,1.7192,20.7,96.2,7.32,34.6,13.9,8.9
17,2000,None,122 cm 100 y-1,3.22,1762,0.24,0,36.19,96.93,82,12.84,6.51,52.98,40.14,103.82,0.98,3.5,0.93,1.7634,20.7,96.4,7.42,36.8,14.9,9.2
18,2000,None,122 cm 100 y-1,3.25,1767,0.24,0,36.52,97.18,82,13.5,6.69,53.3,39.8,104.15,1,3.5,0.93,1.8103,20.8,96.6,7.52,39.1,15.9,9.5
19,2000,None,122 cm 100 y-1,3.28,1772,0.24,0,36.88,97.44,82,14.18,6.87,53.63,39.45,104.48,1.02,3.5,0.93,1.8601,20.8,96.9,7.62,41.4,16.9,9.8
20,2000,None,122 cm 100 y-1,3.32,1777,0.25,0,37.24,97.71,83,14.87,7.04,53.96,39.09,104.81,1.04,3.6,0.93,1.9127,20.9,97.1,7.73,43.6,18,10.2
21,2000,None,122 cm 100 y-1,3.35,1782,0.25,0,37.63,97.99,83,15.59,7.22,54.3,38.71,105.14,1.06,3.6,0.93,1.9684,21,97.3,7.83,45.9,19,10.5
22,2000,None,122 cm 100 y-1,3.38,1787,0.25,0,38.02,98.27,83,16.32,7.4,54.64,38.32,105.48,1.08,3.6,0.92,2.0271,21,97.5,7.94,48.2,20.1,10.8
23,2000,None,122 cm 100 y-1,3.42,1792,0.25,0,38.43,98.56,83,17.07,7.58,54.98,37.91,105.82,1.11,3.6,0.92,2.0891,21.1,97.8,8.05,50.5,21.2,11.2
24,2000,None,122 cm 100 y-1,3.46,1797,0.26,0,38.86,98.86,83,17.83,7.76,55.32,37.49,106.17,1.13,3.6,0.92,2.1542,21.1,98,8.17,52.9,22.4,11.5
25,2000,None,122 cm 100 y-1,3.49,1803,0.26,0,39.3,99.16,84,18.62,7.93,55.67,37.05,106.52,1.16,3.6,0.92,2.2227,21.2,98.2,8.28,55.2,23.5,11.9
26,2000,None,122 cm 100 y-1,3.53,1809,0.26,0,39.75,99.47,84,19.42,8.11,56.03,36.61,106.87,1.18,3.6,0.92,2.2947,21.3,98.5,8.4,57.5,24.7,12.2
27,2000,None,122 cm 100 y-1,3.57,1814,0.26,0,40.21,99.78,84,20.24,8.29,56.38,36.14,107.23,1.21,3.6,0.92,2.3701,21.3,98.7,8.52,59.9,25.9,12.6
28,2000,None,122 cm 100 y-1,3.61,1820,0.27,0,40.7,100.1,84,21.08,8.47,56.74,35.67,107.59,1.24,3.6,0.92,2.4492,21.4,98.9,8.65,62.3,27.2,12.9
29,2000,None,122 cm 100 y-1,3.65,1826,0.27,0,41.19,100.42,84,21.93,8.64,57.11,35.18,107.96,1.27,3.7,0.92,2.5319,21.5,99.2,8.77,64.7,28.4,13.3
30,2000,None,122 cm 100 y-1,3.7,1832,0.27,0,41.7,100.74,85,22.81,8.82,57.48,34.67,108.32,1.3,3.7,0.92,2.6184,21.5,99.4,8.9,67,29.7,13.7
31,2000,None,122 cm 100 y-1,3.74,1838,0.28,0,42.22,101.07,85,23.7,9,57.85,34.15,108.7,1.34,3.7,0.92,2.7086,21.6,99.7,9.04,69.4,31.1,14.1
32,2000,None,122 cm 100 y-1,3.78,1844,0.28,0,42.75,101.4,85,24.61,9.18,58.23,33.62,109.08,1.37,3.7,0.92,2.8027,21.7,99.9,9.17,71.9,32.4,14.4
33,2000,None,122 cm 100 y-1,3.83,1850,0.28,0,43.3,101.73,85,25.53,9.36,58.61,33.08,109.46,1.41,3.7,0.91,2.9007,21.8,100.1,9.31,74.3,33.8,14.8
34,2000,None,122 cm 100 y-1,3.87,1856,0.29,0,43.86,102.06,85,26.48,9.53,59,32.52,109.85,1.44,3.7,0.91,3.0027,21.8,100.4,9.46,76.7,35.3,15.2
35,2000,None,122 cm 100 y-1,3.92,1862,0.29,0,44.44,102.39,86,27.44,9.71,59.39,31.95,110.24,1.48,3.7,0.91,3.1087,21.9,100.6,9.61,79.2,36.8,15.6
36,2000,None,122 cm 100 y-1,3.97,1868,0.3,0,45.03,102.73,86,28.42,9.89,59.79,31.37,110.64,1.52,3.7,0.91,3.2186,22,100.9,9.76,81.6,38.3,16
37,2000,None,122 cm 100 y-1,4.02,1874,0.3,0,45.63,103.06,86,29.42,10.07,60.19,30.77,111.04,1.56,3.7,0.91,3.3326,22,101.1,9.91,84.1,39.9,16.4
38,2000,None,122 cm 100 y-1,4.07,1880,0.3,0,46.24,103.39,86,30.43,10.24,60.6,30.17,111.45,1.6,3.8,0.91,3.4506,22.1,101.4,10.08,86.5,41.5,16.8
39,2000,None,122 cm 100 y-1,4.12,1886,0.31,0,46.87,103.72,86,31.47,10.42,61.01,29.55,111.86,1.65,3.8,0.91,3.5726,22.2,101.6,10.24,89,43.1,17.2
40,2000,None,122 cm 100 y-1,4.18,1892,0.31,0,47.51,104.05,87,32.52,10.6,61.43,28.91,112.28,1.69,3.8,0.91,3.6986,22.3,101.9,10.41,91.5,44.8,17.6
41,2000,None,122 cm 100 y-1,4.23,1898,0.32,0,48.16,104.37,87,33.59,10.78,61.85,28.27,112.7,1.74,3.8,0.91,3.8285,22.3,102.1,10.58,94,46.5,18.1
42,2000,None,122 cm 100 y-1,4.28,1904,0.32,0,48.82,104.7,87,34.67,10.96,62.28,27.61,113.13,1.79,3.8,0.9,3.9622,22.4,102.4,10.76,96.5,48.3,18.5
43,2000,None,122 cm 100 y-1,4.34,1909,0.33,0,49.5,105.01,87,35.78,11.13,62.71,26.94,113.56,1.84,3.8,0.9,4.0998,22.5,102.6,10.94,99,50.2,18.9
44,2000,None,122 cm 100 y-1,4.4,1915,0.33,0,50.19,105.33,87,36.9,11.31,63.15,26.25,114,1.89,3.8,0.9,4.241,22.5,102.9,11.13,101.5,52,19.4
45,2000,None,122 cm 100 y-1,4.46,1921,0.33,0,50.89,105.64,88,38.04,11.49,63.6,25.56,114.45,1.94,3.8,0.9,4.3858,22.6,103.1,11.33,104,54,19.8
46,2000,None,122 cm 100 y-1,4.52,1926,0.34,0,51.6,105.94,88,39.2,11.67,64.05,24.85,114.9,2,3.9,0.9,4.534,22.7,103.4,11.53,106.5,56,20.2
47,2000,None,122 cm 100 y-1,4.58,1932,0.34,0,52.32,106.24,88,40.37,11.84,64.51,24.14,115.36,2.05,3.9,0.9,4.6856,22.7,103.6,11.73,109.1,58,20.7
48,2000,None,122 cm 100 y-1,4.64,1937,0.35,0,53.06,106.53,88,41.57,12.02,64.97,23.41,115.82,2.11,3.9,0.9,4.8402,22.8,103.9,11.94,111.6,60.1,21.2
49,2000,None,122 cm 100 y-1,4.7,1942,0.35,0,53.8,106.81,89,42.78,12.2,65.44,22.67,116.29,2.17,3.9,0.9,4.9978,22.8,104.1,12.16,114.1,62.3,21.6
50,2000,None,122 cm 100 y-1,4.75,1947,0.36,0,54.56,107.09,89,44.01,12.38,65.92,21.91,116.76,2.22,3.9,0.89,5.1375,22.9,104.4,12.38,116.7,64.5,22.1
51,2000,None,122 cm 100 y-1,4.77,1952,0.36,0,55.34,107.35,89,45.25,12.56,66.4,21.14,117.24,2.25,3.9,0.89,5.2426,23,104.6,12.61,119.2,66.8,22.6
52,2000,None,122 cm 100 y-1,4.8,1957,0.37,0,56.12,107.61,89,46.52,12.73,66.88,20.36,117.72,2.28,3.9,0.89,5.3482,23,104.9,12.84,121.7,69.1,23.1
53,2000,None,122 cm 100 y-1,4.83,1961,0.37,0,56.92,107.86,89,47.8,12.91,67.36,19.56,118.2,2.32,3.9,0.89,5.4542,23.1,105.1,13.07,124.2,71.4,23.6
54,2000,None,122 cm 100 y-1,4.86,1966,0.38,0,57.74,108.1,90,49.1,13.09,67.84,18.74,118.69,2.35,3.9,0.89,5.5603,23.1,105.4,13.3,126.7,73.7,24
55,2000,None,122 cm 100 y-1,4.89,1970,0.39,0,58.57,108.33,90,50.42,13.27,68.33,17.92,119.18,2.38,3.9,0.89,5.6661,23.2,105.6,13.54,129.2,76.1,24.5
56,2000,None,122 cm 100 y-1,4.93,1974,0.39,0,59.42,108.55,90,51.75,13.44,68.83,17.07,119.67,2.42,3.9,0.88,5.7715,23.2,105.9,13.78,131.7,78.5,25
57,2000,None,122 cm 100 y-1,4.96,1977,0.4,0,60.28,108.76,90,53.11,13.62,69.32,16.22,120.17,2.45,4,0.88,5.8761,23.3,106.1,14.03,134.2,81,25.5
58,2000,None,122 cm 100 y-1,4.99,1981,0.4,0,61.16,108.95,90,54.48,13.8,69.82,15.34,120.67,2.49,4,0.88,5.9797,23.3,106.4,14.28,136.7,83.5,26
59,2000,None,122 cm 100 y-1,5.02,1984,0.41,0,62.05,109.14,91,55.87,13.98,70.32,14.46,121.17,2.52,4,0.88,6.082,23.3,106.6,14.53,139.2,86,26.5
60,2000,None,122 cm 100 y-1,5.05,1987,0.41,0,62.95,109.3,91,57.27,14.16,70.83,13.55,121.67,2.56,4,0.88,6.1826,23.4,106.9,14.78,141.7,88.6,27
61,2000,None,122 cm 100 y-1,5.08,1990,0.42,0,63.87,109.45,91,58.7,14.33,71.34,12.64,122.18,2.6,4,0.88,6.2814,23.4,107.1,15.04,144.2,91.1,27.5
62,2000,None,122 cm 100 y-1,5.11,1992,0.43,0,64.8,109.59,91,60.14,14.51,71.85,11.71,122.69,2.64,4,0.88,6.3779,23.4,107.4,15.31,146.7,93.8,28
63,2000,None,122 cm 100 y-1,5.14,1995,0.43,0,65.75,109.7,91,61.6,14.69,72.36,10.76,123.21,2.68,4,0.87,6.4718,23.5,107.6,15.58,149.1,96.5,28.6
64,2000,None,122 cm 100 y-1,5.17,1996,0.44,0,66.72,109.8,92,63.08,14.87,72.88,9.8,123.72,2.71,4,0.87,6.5629,23.5,107.9,15.85,151.6,99.2,29.1
65,2000,None,122 cm 100 y-1,5.2,1998,0.45,0,67.7,109.88,92,64.57,15.04,73.4,8.82,124.24,2.75,4,0.87,6.6507,23.5,108.1,16.12,154,101.9,29.6
66,2000,None,122 cm 100 y-1,5.23,1999,0.45,0,68.69,109.94,92,66.09,15.22,73.92,7.83,124.77,2.79,4,0.87,6.735,23.5,108.4,16.4,156.5,104.7,30.1
67,2000,None,122 cm 100 y-1,5.25,2000,0.46,0,69.7,109.98,92,67.62,15.4,74.45,6.83,125.29,2.84,4,0.87,6.8155,23.5,108.6,16.69,158.9,107.6,30.7
68,2000,None,122 cm 100 y-1,5.28,2000,0.47,0,70.72,110,93,69.17,15.58,74.97,5.81,125.82,2.88,4,0.87,6.8917,23.5,108.8,16.97,161.3,110.4,31.2
69,2000,None,122 cm 100 y-1,5.27,1999,0.47,0,71.76,109.93,93,70.73,15.76,75.5,4.77,126.35,2.92,4,0.86,6.9489,23.5,109.1,17.27,163.7,113.4,31.7
70,2000,None,122 cm 100 y-1,5.15,1993,0.48,0,72.82,109.6,93,72.32,15.93,76.02,3.7,126.86,2.96,4,0.86,6.9473,23.4,109.3,17.56,165.8,116.3,32.2
71,2000,None,122 cm 100 y-1,4.98,1981,0.49,0,73.9,108.97,93,73.92,16.11,76.51,2.59,127.36,3.01,4,0.86,6.8818,23.3,109.5,17.86,167.8,119.3,32.7
72,2000,None,122 cm 100 y-1,4.79,1964,0.49,0,75.03,108.02,93,75.54,16.29,76.99,1.45,127.84,3.05,3.9,0.86,6.7499,23.1,109.7,18.17,169.6,122.4,33.2
73,2000,None,122 cm 100 y-1,4.57,1940,0.5,0,76.18,106.71,93,77.18,16.47,77.45,0.27,128.3,3.1,3.9,0.86,6.5505,22.8,109.8,18.48,171,125.5,33.7
74,2000,None,122 cm 100 y-1,4.32,1909,0.51,0,77.38,105.02,93,78.83,16.64,77.88,-0.95,128.73,3.15,3.8,0.85,6.285,22.5,109.9,18.79,172.2,128.6,34.1
75,2000,None,122 cm 100 y-1,4.04,1871,0.52,0,78.62,102.9,94,80.51,16.82,78.29,-2.22,129.13,3.2,3.7,0.85,5.957,22,110,19.11,173,131.8,34.5
76,2000,None,122 cm 100 y-1,3.72,1824,0.53,0,79.91,100.29,94,82.2,17,78.66,-3.54,129.5,3.25,3.6,0.85,5.5726,21.5,110.1,19.44,173.5,135.1,34.9
77,2000,None,122 cm 100 y-1,3.36,1767,0.53,0,81.25,97.16,94,83.91,17.18,78.99,-4.91,129.84,3.31,3.5,0.85,5.1402,20.8,110.1,19.77,173.6,138.4,35.2
78,2000,None,122 cm 100 y-1,2.97,1699,0.54,0,82.64,93.44,94,85.63,17.36,79.29,-6.34,130.14,3.36,3.4,0.85,4.6702,20,110,20.1,173.2,141.7,35.5
79,2000,None,122 cm 100 y-1,2.52,1619,0.55,0,84.09,89.07,93,87.38,17.53,79.54,-7.83,130.39,3.42,3.2,0.84,4.174,19.1,109.9,20.45,172.3,145.2,35.7
80,2000,None,122 cm 100 y-1,2.02,1527,0.56,0,85.6,83.96,93,89.14,17.71,79.75,-9.39,130.59,3.48,3.1,0.84,3.6634,18,109.8,20.79,170.8,148.6,36
81,2000,None,122 cm 100 y-1,1.45,1419,0.57,0,87.17,78.02,93,90.92,17.89,79.89,-11.03,130.74,3.55,2.8,0.84,3.1495,16.7,109.6,21.15,168.7,152.2,36.1
82,2000,None,122 cm 100 y-1,0.81,1294,0.58,0,88.83,71.16,93,92.72,18.07,79.97,-12.75,130.82,3.61,2.6,0.84,2.6421,15.2,109.3,21.51,165.9,155.8,36.2
83,2000,None,122 cm 100 y-1,0.08,1150,0.6,0,90.56,63.23,93,94.53,18.24,79.98,-14.55,130.83,3.68,2.3,0.83,2.1489,13.5,108.9,21.88,162.3,159.5,36.2
84,2000,None,122 cm 100 y-1,-0.76,984,0.61,0,92.39,54.09,92,96.37,18.42,79.9,-16.46,130.75,3.76,2,0.83,1.6754,11.6,108.5,22.25,157.8,163.2,36.1
85,2000,None,122 cm 100 y-1,-1.74,792,0.62,0,94.31,43.56,92,98.22,18.6,79.73,-18.49,130.58,3.84,1.6,0.83,1.2252,9.3,107.9,22.64,152.2,167.1,35.9
86,2000,None,122 cm 100 y-1,-2.68,571,0.63,0,96.36,33.07,91,100.09,18.78,79.46,-20.62,130.31,3.92,1.1,0.82,0.7996,7.1,107.3,23.03,145.6,171,35.7
87,2000,None,122 cm 100 y-1,-2.67,318,0.65,0,98.51,30.66,91,101.97,18.96,79.2,-22.78,130.04,4.01,0.6,0.82,0.4023,6.6,106.6,23.43,138.9,175,35.4
88,2000,None,122 cm 100 y-1,-2.5,42,0.66,0,100.68,30.69,90,103.88,19.13,78.94,-24.93,129.79,4.1,0.1,0.82,0.0483,6.6,106,23.84,132.3,179.1,35.1
89,2000,None,122 cm 100 y-1,0.39,0,0.68,0,102.86,4.63,90,105.8,19.31,78.98,-26.82,129.83,4.18,0,0.81,0,1,105.6,24.26,128.5,183.3,35.2
90,2000,None,122 cm 100 y-1,2.37,0,0.69,0,104.76,0,90,107.74,19.49,79.22,-28.52,130.07,4.26,0,0.81,0,0,105.4,24.69,126.6,187.6,35.4
91,2000,None,122 cm 100 y-1,3.38,0,0.7,0,106.48,0,89,109.7,19.67,79.56,-30.14,130.41,4.33,0,0.81,0,0,105.3,25.12,125.7,191.9,35.8
92,2000,None,122 cm 100 y-1,3.92,0,0.71,0,108.11,0,89,111.67,19.84,79.95,-31.72,130.8,4.4,0,0.8,0,0,105.2,25.56,125.2,196.3,36.2
93,2000,None,122 cm 100 y-1,4.23,0,0.72,0,109.72,0,89,113.67,20.02,80.37,-33.29,131.22,4.46,0,0.8,0,0,105.2,26,125,200.8,36.6
94,2000,None,122 cm 100 y-1,4.41,0,0.73,0,111.3,0,89,115.68,20.2,80.82,-34.86,131.66,4.53,0,0.8,0,0,105.2,26.46,124.9,205.3,37
95,2000,None,122 cm 100 y-1,4.53,0,0.74,0,112.89,0,89,117.71,20.38,81.27,-36.44,132.11,4.59,0,0.8,0,0,105.2,26.92,124.8,209.9,37.5
96,2000,None,122 cm 100 y-1,4.63,0,0.75,0,114.48,0,89,119.75,20.56,81.73,-38.02,132.58,4.66,0,0.79,0,0,105.2,27.38,124.8,214.5,37.9
97,2000,None,122 cm 100 y-1,4.71,0,0.76,0,116.09,0,89,121.82,20.73,82.2,-39.62,133.05,4.72,0,0.79,0,0,105.2,27.85,124.8,219.3,38.4
98,2000,None,122 cm 100 y-1,4.78,0,0.77,0,117.7,0,89,123.9,20.91,82.68,-41.22,133.53,4.79,0,0.79,0,0,105.2,28.33,124.8,224,38.9
99,2000,None,122 cm 100 y-1,4.85,0,0.78,0,119.32,0,89,126,21.09,83.17,-42.83,134.01,4.85,0,0.78,0,0,105.2,28.82,124.8,228.9,39.4
100,2000,None,122 cm 100 y-1,4.92,0,0.8,0,120.95,0,89,128.12,21.27,83.66,-44.46,134.5,4.92,0,0.78,0,0,105.2,29.31,124.8,233.8,39.9
1,0,TLP,60 cm 100 y-1,0.81,0,0.22,0,32.89,0,76,4.69,3.48,47.88,43.2,94.86,2.36,0,0.94,0,0,88.8,6.01,0,0.8,4.1
2,0,TLP,60 cm 100 y-1,0.82,0,0.22,0,33.15,0,76,5.04,3.53,47.96,42.93,94.94,0.82,0,0.94,0,0,88.8,6.09,0,1.6,4.2
3,0,TLP,60 cm 100 y-1,0.84,0,0.22,0,33.43,0,76,5.39,3.58,48.05,42.66,95.02,0.84,0,0.93,0,0,88.8,6.18,0,2.5,4.2
4,0,TLP,60 cm 100 y-1,0.85,0,0.22,0,33.71,0,76,5.75,3.64,48.13,42.38,95.11,0.85,0,0.93,0,0,88.8,6.26,0,3.3,4.3
5,0,TLP,60 cm 100 y-1,0.87,0,0.22,0,33.99,0,76,6.12,3.69,48.22,42.1,95.2,0.87,0,0.93,0,0,88.8,6.35,0,4.2,4.4
6,0,TLP,60 cm 100 y-1,0.88,0,0.23,0,34.27,0,76,6.49,3.74,48.31,41.82,95.28,0.88,0,0.93,0,0,88.8,6.44,0,5.1,4.5
